,depth_class,AI,MAP,MAT,PS_Bio15,TS_Bio4,TAR_Bio7,MaxTWM_Bio5,MinTCM_Bio6,MMTD_Bio2,PWM_Bio13,PDM_Bio14,Elevation,Slope,Mean_pH,Moisture,CEC,Bulk.Density,RootDepth,GPP,Sand.content,Clay.content,Silt.content,Bedrock,Shannon_EVI,LAI,AbovegroundBiomass,BelowgroundBiomass,CUE
655,30-60,0.69,700,2.983333349,83.04998016,688.1474609,35.69999695,18.39999962,-17.29999924,15.16666698,121,3,3480.75,0.289730042,5.33,55.22,0.095199998,1.38,4.348821163,0,44,17,39,1216,28331,3.237200022,1.7,7.8,0.333978045
656,30-60,0.69,700,2.983333349,83.04998016,688.1474609,35.69999695,18.39999962,-17.29999924,15.16666698,121,3,3480.75,0.289730042,5.41,57.4,0.095199998,1.38,4.348821163,0,44,17,39,1216,28331,3.237200022,1.7,7.8,0.282465425
657,30-60,0.69,700,2.983333349,83.04998016,688.1474609,35.69999695,18.39999962,-17.29999924,15.16666698,121,3,3480.75,0.289730042,5.55,66.24,0.095199998,1.38,4.348821163,0,44,17,39,1216,28331,3.237200022,1.7,7.8,0.263388362
658,30-60,0.69,700,2.983333349,83.04998016,688.1474609,35.69999695,18.39999962,-17.29999924,15.16666698,121,3,3480.75,0.289730042,5.61,75.65,0.095199998,1.38,4.348821163,0,44,17,39,1216,28331,3.237200022,1.7,7.8,0.305994324
659,30-60,0.69,700,2.983333349,83.04998016,688.1474609,35.69999695,18.39999962,-17.29999924,15.16666698,121,3,3480.75,0.289730042,5.26,42.25,0.095199998,1.38,4.348821163,0,44,17,39,1216,28331,3.237200022,1.7,7.8,0.293156972
660,30-60,0.69,700,2.983333349,83.04998016,688.1474609,35.69999695,18.39999962,-17.29999924,15.16666698,121,3,3480.75,0.289730042,5.62,48.2,0.095199998,1.38,4.348821163,0,44,17,39,1216,28331,3.237200022,1.7,7.8,0.319857667
661,0-30,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,5.08,39.52,0.247499994,1.306666667,0.762951076,0,40,16.5,43.5,1466,26444,4.59469986,55.5,19.8,0.341093962
662,0-30,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,5.11,30.43,0.219999995,1.385,0.762951076,0,41,18,41,1466,26444,4.59469986,55.5,19.8,0.427438492
663,30-60,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,5.43,28.92,0.236549995,1.306666667,0.762951076,0,43,18,39,1466,26444,4.59469986,56,20,0.346264149
664,0-30,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,5.35,40.18,0.247499994,1.385,0.762951076,0,40,16.5,43.5,1466,26444,4.59469986,56,20,0.339377316
665,0-30,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,5.22,33.39,0.219999995,1.306666667,0.762951076,0,41,18,41,1466,26444,4.59469986,56,20,0.428112415
666,30-60,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,5.33,24.82,0.236549995,1.385,0.762951076,0,43,18,39,1466,26444,4.59469986,56,20,0.408206909
667,0-30,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,5.27,27.31,0.247499994,1.19,0.762951076,0,40,16.5,43.5,1466,26444,4.59469986,56,20,0.333307839
668,0-30,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,4.81,20.32,0.219999995,1.19,0.762951076,0,41,18,41,1466,26444,4.59469986,56,20,0.32344975
669,30-60,0.5729,723,2.8,106.4945602,1455.143433,51.80000305,26.20000076,-25.60000038,12.21666622,162,3,346.375,2.036454678,4.4,15.93,0.236549995,1.19,0.762951076,0,43,18,39,1466,26444,4.59469986,56,20,0.356623294
670,0-30,0.7652,900,3.979166746,81.69664001,640.4382324,31.29999924,18.10000038,-13.19999981,12.77499962,135,4,3414.25,21.23222733,6.466666667,34,0.178333329,1.306666667,0.839246213,0,34.33333333,18.66666667,46.66666667,505,34011,1.591599941,41.4,13.8,0.358831081
671,30-60,0.7652,900,3.979166746,81.69664001,640.4382324,31.29999924,18.10000038,-13.19999981,12.77499962,135,4,3414.25,21.23222733,6.5,34,0.101599998,1.385,0.839246213,0,33,20,47.5,505,34011,1.591599941,41.4,13.8,0.375951471
672,0-30,0.7652,900,3.979166746,81.69664001,640.4382324,31.29999924,18.10000038,-13.19999981,12.77499962,135,4,3414.25,21.23222733,6.466666667,34,0.178333329,1.306666667,0.839246213,0,34.33333333,18.66666667,46.66666667,505,34011,1.591599941,41.4,13.8,0.475091528
673,30-60,0.7652,900,3.979166746,81.69664001,640.4382324,31.29999924,18.10000038,-13.19999981,12.77499962,135,4,3414.25,21.23222733,6.5,34,0.101599998,1.385,0.839246213,0,33,20,47.5,505,34011,1.591599941,41.4,13.8,0.430812078
674,0-30,0.7652,900,3.979166746,81.69664001,640.4382324,31.29999924,18.10000038,-13.19999981,12.77499962,135,4,3414.25,21.23222733,6.466666667,34,0.178333329,1.306666667,0.839246213,0,34.33333333,18.66666667,46.66666667,505,34011,1.591599941,41.4,13.8,0.476894495
675,30-60,0.7652,900,3.979166746,81.69664001,640.4382324,31.29999924,18.10000038,-13.19999981,12.77499962,135,4,3414.25,21.23222733,6.5,34,0.101599998,1.385,0.839246213,0,33,20,47.5,505,34011,1.591599941,41.4,13.8,0.358222479
676,0-30,1.2599,2108.4,26.2,60.9828186,690.7553711,26.79999924,32.5,5.699999809,7.974999905,277,39,169.5625,11.76480198,4.7,0.27,0.055599999,1.19,4.135194778,1.63075912,28,29,43,941,25061,2.745899916,35.3,9.4,0.005919987
677,0-30,1.2599,2108.4,26.2,60.9828186,690.7553711,26.79999924,32.5,5.699999809,7.974999905,277,39,169.5625,11.76480198,4.6,0.25,0.055599999,1.19,4.135194778,1.63075912,28,29,43,941,25061,2.745899916,35.3,9.4,0.005518991
678,0-30,1.2599,2108.4,26.2,60.9828186,690.7553711,26.79999924,32.5,5.699999809,7.974999905,277,39,169.5625,11.76480198,4.14,0.45,0.055599999,1.19,4.135194778,1.63075912,28,29,43,941,25061,2.745899916,35.3,9.4,0.004036753
679,0-30,1.2599,2108.4,26.2,60.9828186,690.7553711,26.79999924,32.5,5.699999809,7.974999905,277,39,169.5625,11.76480198,4.9,0.24,0.046499999,1.22,4.135194778,1.63075912,32,28,40,941,25061,2.745899916,35.3,9.4,0.006336465
680,0-30,1.2599,2108.4,26.2,60.9828186,690.7553711,26.79999924,32.5,5.699999809,7.974999905,277,39,169.5625,11.76480198,4.66,0.22,0.046499999,1.22,4.135194778,1.63075912,32,28,40,941,25061,2.745899916,35.3,9.4,0.006619679
681,0-30,1.2599,2108.4,26.2,60.9828186,690.7553711,26.79999924,32.5,5.699999809,7.974999905,277,39,169.5625,11.76480198,4.38,0.34,0.046499999,1.22,4.135194778,1.63075912,32,28,40,941,25061,2.745899916,35.3,9.4,0.006204057
682,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,6.15,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.305100295
683,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,6.28,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.315495072
684,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,6.4,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.297212161
685,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,6.1,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.19250447
686,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,6.13,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.229160037
687,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,6.21,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.20708655
688,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,6.14,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.340463105
689,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.98,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.365243601
690,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.91,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.345139873
691,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.96,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.312192084
692,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.91,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.315520595
693,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.85,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.328687608
694,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.3,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.369940143
695,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.27,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.344267331
696,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.3,42.5,0.053649999,1.205,0.091554135,1.854149818,28,29,43,570,29541,2.717499971,34.4,11.1,0.347328121
697,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.05,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.333033282
698,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.36,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.35852224
699,0-30,1.1776,1512.3,19.9,64.13389587,695.2495728,27,32.70000076,5.699999809,8.066666603,265,36,243.75,9.274628639,5.07,43,0.046499999,1.22,0.091554135,1.854149818,32,28,40,570,29541,2.717499971,34.4,11.1,0.349632011
700,0-30,1.0658,2600,25.2,76.99017334,332.8467102,15.30000114,27.20000076,11.89999962,6.391667366,285,22,907.0625,12.05444908,5.08,26.82,0.056499999,1.21,7.827877998,9.569818497,41.5,21.5,37,2267,26884,3.404500008,68.8,16.8,0.277915453
701,0-30,1.0658,2600,25.2,76.99017334,332.8467102,15.30000114,27.20000076,11.89999962,6.391667366,285,22,907.0625,12.05444908,5.52,25.13,0.055899999,1.27,7.827877998,9.569818497,44,21,35,2267,26884,3.404500008,68.8,16.8,0.306042325
702,30-60,1.0658,2600,25.2,76.99017334,332.8467102,15.30000114,27.20000076,11.89999962,6.391667366,285,22,907.0625,12.05444908,5.7,22.91,0.049399999,1.35,7.827877998,9.569818497,46.5,21,32.5,2267,26884,3.404500008,68.8,16.8,0.327434482
703,30-60,1.0658,2600,25.2,76.99017334,332.8467102,15.30000114,27.20000076,11.89999962,6.391667366,285,22,907.0625,12.05444908,6.01,21.69,0.053199999,1.4,7.827877998,9.569818497,47.5,22,30.5,2267,26884,3.404500008,68.8,16.8,0.313360861
704,0-30,1.0285,2600,25.2,77.23270416,335.2145081,15.40000057,27.70000076,12.30000019,6.358333111,280,21,822.5,3.485332966,5.08,22.1,0.056499999,1.15,7.827877998,5.912893772,41.5,21.5,37,2267,26884,3.404500008,0,0,0.264750249
705,0-30,1.0285,2600,25.2,77.23270416,335.2145081,15.40000057,27.70000076,12.30000019,6.358333111,280,21,822.5,3.485332966,5.49,19.63,0.055899999,1.24,7.827877998,5.912893772,44,21,35,2267,26884,3.404500008,0,0,0.30141711
706,30-60,1.0285,2600,25.2,77.23270416,335.2145081,15.40000057,27.70000076,12.30000019,6.358333111,280,21,822.5,3.485332966,5.6,19.74,0.049399999,1.33,7.827877998,5.912893772,46.5,21,32.5,2267,26884,3.404500008,0,0,0.292201439
707,30-60,1.0285,2600,25.2,77.23270416,335.2145081,15.40000057,27.70000076,12.30000019,6.358333111,280,21,822.5,3.485332966,5.72,19.64,0.053199999,1.39,7.827877998,5.907669067,47.5,22,30.5,2267,26884,3.404500008,0,0,0.332906829
708,0-30,1.0869,2600,25.2,76.70521545,330.862915,15.30000019,27,11.69999981,6.424999714,288,22,944.625,7.541016579,4.1,28.78,0.060549999,1.18,7.827877998,9.569818497,58,11,31,2267,26884,3.404500008,56.3,14,0.252653671
709,0-30,1.0869,2600,25.2,76.70521545,330.862915,15.30000019,27,11.69999981,6.424999714,288,22,944.625,7.541016579,4.64,27.02,0.057699999,1.23,7.827877998,9.569818497,57,12,31,2267,26884,3.404500008,56.3,14,0.256770229
710,30-60,1.0869,2600,25.2,76.70521545,330.862915,15.30000019,27,11.69999981,6.424999714,288,22,944.625,7.541016579,4.95,23.59,0.057499999,1.31,7.827877998,9.569818497,54,15.5,31,2267,26884,3.404500008,56.3,14,0.270486712
711,30-60,1.0869,2600,25.2,76.70521545,330.862915,15.30000019,27,11.69999981,6.424999714,288,22,944.625,7.541016579,5.22,23.69,0.049499999,1.39,7.827877998,9.569818497,50,18,31.5,2267,26884,3.404500008,56.3,14,0.266569361
712,0-30,0.3257,475,8,97.71593475,1113.920898,43,29.20000076,-13.80000019,13,113,2,1038.25,4.946568489,8.7,3.4,0.061199999,1.2,0.854505241,0,48,10,39,1929,18228,1.037700057,2.3,0.3,0.447887072
713,0-30,0.3257,475,8,97.71593475,1113.920898,43,29.20000076,-13.80000019,13,113,2,1038.25,4.946568489,9.1,3.9,0.061199999,1.3,0.854505241,0,48,9.4,39,1929,18228,1.037700057,2.3,0.3,0.468441592
714,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.1,4.2,0.061199999,1.4,0.854505241,0,48,8.3,39,1929,18228,1.037700057,2.3,0.3,0.475266539
715,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,8.8,4.1,0.063999999,1.2,0.854505241,0,47,10.1,39,1929,18228,1.037700057,2.3,0.3,0.5232554
716,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.2,3.3,0.063999999,1.3,0.854505241,0,47,9.1,39,1929,18228,1.037700057,2.3,0.3,0.514645129
717,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.1,4.2,0.063999999,1.4,0.854505241,0,47,8.3,39,1929,18228,1.037700057,2.3,0.3,0.498211421
718,60-100,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.2,6.3,0.063299999,1.3,0.854505241,0,27.3,7.2,40,1929,18228,1.037700057,2.3,0.3,0.586408303
719,60-100,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.2,3.9,0.063299999,1.4,0.854505241,0,40,7.6,40,1929,18228,1.037700057,2.3,0.3,0.587023705
720,60-100,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.1,5.8,0.063299999,1.3,0.854505241,0,25.7,10.6,40,1929,18228,1.037700057,2.3,0.3,0.579467626
721,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.1,6.4,0.061199999,1.3,0.854505241,0,48,12.4,39,1929,18228,1.037700057,2.3,0.3,0.452181618
722,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9,9.4,0.061199999,1.4,0.854505241,0,48,13.5,39,1929,18228,1.037700057,2.3,0.3,0.421099897
723,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9,8.8,0.061199999,1.3,0.854505241,0,48,19.2,39,1929,18228,1.037700057,2.3,0.3,0.421916161
724,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.1,8.5,0.063999999,1.4,0.854505241,0,47,12.2,39,1929,18228,1.037700057,2.3,0.3,0.481191461
725,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9,9.5,0.063999999,1.4,0.854505241,0,47,14.1,39,1929,18228,1.037700057,2.3,0.3,0.392769844
726,0-30,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9,8.8,0.063999999,1.3,0.854505241,0,47,19.2,39,1929,18228,1.037700057,2.3,0.3,0.446178592
727,60-100,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.2,14.1,0.063299999,1.5,0.854505241,0,19.8,13.9,40,1929,18228,1.037700057,2.3,0.3,0.560590496
728,60-100,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.2,8.9,0.063299999,1.3,0.854505241,0,27.6,9.5,40,1929,18228,1.037700057,2.3,0.3,0.532797849
729,60-100,0.3257,475,8,97.95852661,1115.601074,43.09999847,29.39999962,-13.69999981,13.00833321,113,2,1006.875,4.158624172,9.3,11.9,0.063299999,1.3,0.854505241,0,22,12.1,40,1929,18228,1.037700057,2.3,0.3,0.57194696
730,0-30,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1449.6875,6.084291935,6.81,20.26,0.072999998,1.13,15.22850418,1.723747253,28.66666667,94.1,46.66666667,848,33548,1.844400048,25.9,12.1,0.25401967
731,0-30,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1449.6875,6.084291935,6.21,19.16,0.072999998,0.97,15.22850418,1.723747253,28.66666667,97.91,46.66666667,848,33548,1.844400048,25.9,12.1,0.219988147
732,30-60,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1397.9375,7.093322277,6.78,19.97,0.059549999,1.28,15.22850418,1.723747253,30,95.27,44,848,33548,1.844400048,25.9,12.1,0.231167202
733,30-60,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1397.9375,7.093322277,6.56,19.34,0.059549999,1.13,15.22850418,1.723747253,30,97.83,44,848,33548,1.844400048,25.9,12.1,0.293568335
734,0-30,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1397.9375,7.093322277,4.98,7.85,0.072999998,1.49,15.22850418,1.723747253,28.66666667,55.38,46.66666667,848,33548,1.844400048,25.9,12.1,0.301096968
735,0-30,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1397.9375,7.093322277,4.78,7.34,0.072999998,1.37,15.22850418,1.723747253,28.66666667,35.5,46.66666667,848,33548,1.844400048,25.9,12.1,0.317623881
736,30-60,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1397.9375,7.093322277,5.21,11.01,0.059549999,1.54,15.22850418,1.723747253,30,48.66,44,848,33548,1.844400048,25.9,12.1,0.306852288
737,30-60,0.7696,805,19.8,90.13447571,421.459198,21.40000153,27.10000038,5.699999809,10.50833321,212,8,1397.9375,7.093322277,4.71,9.03,0.059549999,1.6,15.22850418,1.723747253,30,31.28,44,848,33548,1.844400048,25.9,12.1,0.297107016
738,0-30,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.07,61.2,0.131924997,1.405,0.091554135,0.000278302,17.25,25.25,57.5,1505,33019,3.663599968,115.5,28.2,0.286430009
739,30-60,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.27,42.6,0.098849998,1.555,0.091554135,0.000278302,25,27.5,48,1505,33019,3.663599968,115.5,28.2,0.3457865
740,0-30,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.14,61.3,0.131924997,1.405,0.091554135,0.000278302,17.25,25.25,57.5,1505,33019,3.663599968,115.5,28.2,0.287989454
741,30-60,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.37,40.8,0.098849998,1.555,0.091554135,0.000278302,25,27.5,48,1505,33019,3.663599968,115.5,28.2,0.300226678
742,0-30,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.01,59.5,0.131924997,1.405,0.091554135,0.000278302,17.25,25.25,57.5,1505,33019,3.663599968,115.5,28.2,0.302196659
743,30-60,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.29,40.4,0.098849998,1.555,0.091554135,0.000278302,25,27.5,48,1505,33019,3.663599968,115.5,28.2,0.380978665
744,0-30,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,2.8,53.9,0.131924997,1.405,0.091554135,0.000278302,17.25,25.25,57.5,1505,33019,3.663599968,115.5,28.2,0.305966103
745,30-60,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.22,41.1,0.098849998,1.555,0.091554135,0.000278302,25,27.5,48,1505,33019,3.663599968,115.5,28.2,0.372490038
746,0-30,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.08,62.4,0.131924997,1.405,0.091554135,0.000278302,17.25,25.25,57.5,1505,33019,3.663599968,115.5,28.2,0.271555189
747,30-60,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.23,44.6,0.098849998,1.555,0.091554135,0.000278302,25,27.5,48,1505,33019,3.663599968,115.5,28.2,0.33849987
748,0-30,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.18,67.5,0.131924997,1.405,0.091554135,0.000278302,17.25,25.25,57.5,1505,33019,3.663599968,115.5,28.2,0.317213866
749,30-60,1.6548,1220,7,14.8356142,577.7272339,21.60000038,19,-2.599999905,6.241666794,123,78,630.4375,2.005473852,3.24,65,0.098849998,1.555,0.091554135,0.000278302,25,27.5,48,1505,33019,3.663599968,115.5,28.2,0.396735783
750,0-30,0.3476,410,6.2,114.0929565,1423.168457,49.90000153,29,-20.89999962,12.01666641,149,2,143.8125,0.509865403,8.61,14.4,0.073949998,1.37,0.36621654,0,77.5,6,17,4725,34386,1.492900014,0.7,3,0.262753982
751,0-30,0.3476,410,6.2,114.0929565,1423.168457,49.90000153,29,-20.89999962,12.01666641,149,2,143.8125,0.509865403,8.71,15.58,0.076899998,1.48,0.36621654,0,77,6,17,4725,34386,1.492900014,0.7,3,0.267180528
752,30-60,0.3476,410,6.2,114.0929565,1423.168457,49.90000153,29,-20.89999962,12.01666641,149,2,143.8125,0.509865403,9.02,18.87,0.130999997,1.58,0.36621654,0,72,8,20,4725,34386,1.492900014,0.6,2.6,0.235221278
753,0-30,0.3476,410,6.2,114.0929565,1423.168457,49.90000153,29,-20.89999962,12.01666641,149,2,143.8125,0.509865403,8.95,15.09,0.073949998,1.4,0.36621654,0,77.5,6,17,4725,34386,1.492900014,0.6,2.6,0.334291304
754,0-30,0.3476,410,6.2,114.0929565,1423.168457,49.90000153,29,-20.89999962,12.01666641,149,2,143.8125,0.509865403,9.11,16.54,0.076899998,1.54,0.36621654,0,77,6,17,4725,34386,1.492900014,0.6,2.6,0.299851365
755,30-60,0.3476,410,6.2,114.0929565,1423.168457,49.90000153,29,-20.89999962,12.01666641,149,2,143.8125,0.509865403,9.53,16.86,0.130999997,1.57,0.36621654,0,72,8,20,4725,34386,1.492900014,0.6,2.6,0.253349311
756,0-30,0.3476,410,6.2,114.0929565,1423.168457,49.90000153,29,-20.89999962,12.01666641,149,2,143.8125,0.509865403,8.84,15.52,0.073949998,1.41,0.36621654,0,77.5,6,17,4725,34386,1.492900014,0.6,2.6,0.324487602
